algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
LogLog,"k=10,L=32",merge,25,10000000,0,21041998,195713,195713,0,0
LogLog,"k=10,L=32",merge,25,10000000,1,21041998,198649,198649,0,0
LogLog,"k=10,L=32",merge,25,10000000,2,21041998,196908,196908,0,0
LogLog,"k=10,L=32",merge,25,10000000,3,21041998,189071,189071,0,0
LogLog,"k=10,L=32",merge,25,10000000,4,21041998,187288,187288,0,0
LogLog,"k=10,L=32",merge,25,10000000,5,21041998,193604,193604,0,0
LogLog,"k=10,L=32",merge,25,10000000,6,21041998,202861,202861,0,0
LogLog,"k=10,L=32",merge,25,10000000,7,21041998,201493,201493,0,0
LogLog,"k=10,L=32",merge,25,10000000,8,21041998,192820,192820,0,0
LogLog,"k=10,L=32",merge,25,10000000,9,21041998,206883,206883,0,0
LogLog,"k=10,L=32",merge,25,10000000,10,21041998,198112,198112,0,0
LogLog,"k=10,L=32",merge,25,10000000,11,21041998,189712,189712,0,0
LogLog,"k=10,L=32",merge,25,10000000,12,21041998,211413,211413,0,0
LogLog,"k=10,L=32",merge,25,10000000,13,21041998,195448,195448,0,0
LogLog,"k=10,L=32",merge,25,10000000,14,21041998,195713,195713,0,0
LogLog,"k=10,L=32",merge,25,10000000,15,21041998,200405,200405,0,0
LogLog,"k=10,L=32",merge,25,10000000,16,21041998,193735,193735,0,0
LogLog,"k=10,L=32",merge,25,10000000,17,21041998,206323,206323,0,0
LogLog,"k=10,L=32",merge,25,10000000,18,21041998,196243,196243,0,0
LogLog,"k=10,L=32",merge,25,10000000,19,21041998,196908,196908,0,0
LogLog,"k=10,L=32",merge,25,10000000,20,21041998,191130,191130,0,0
LogLog,"k=10,L=32",merge,25,10000000,21,21041998,184395,184395,0,0
LogLog,"k=10,L=32",merge,25,10000000,22,21041998,203411,203411,0,0
LogLog,"k=10,L=32",merge,25,10000000,23,21041998,193342,193342,0,0
LogLog,"k=10,L=32",merge,25,10000000,24,21041998,189328,189328,0,0
LogLog,"k=10,L=32",merge,25,10000000,0,42,197442,197442,0,0
LogLog,"k=10,L=32",merge,25,10000000,1,42,205905,205905,0,0
LogLog,"k=10,L=32",merge,25,10000000,2,42,185145,185145,0,0
LogLog,"k=10,L=32",merge,25,10000000,3,42,210984,210984,0,0
