algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=12,L=32",streaming,50,10000000,1,100000,21041998,1,1626.12,0.1485714286,0.3854496447,0.0203125,0.3854496447,1625.12,1625.12,1625.12,1625.12,1625.120045,1625.12
LogLog,"k=12,L=32",streaming,50,10000000,102,100000,21041998,101.94,1682.04,14.08,3.752332608,0.0203125,0.03680922707,1580.1,1580.1,15.50029429,15.50038245,1580.10437,1580.1
LogLog,"k=12,L=32",streaming,50,10000000,203,100000,21041998,202.82,1739.2,38.73469388,6.22372026,0.0203125,0.03068592969,1536.38,1536.38,7.575091214,7.575135346,1536.392756,1536.38
LogLog,"k=12,L=32",streaming,50,10000000,304,100000,21041998,303.58,1797.1,68.09183673,8.251777792,0.0203125,0.02718155937,1493.52,1493.52,4.919691679,4.919726817,1493.54333,1493.52
LogLog,"k=12,L=32",streaming,50,10000000,405,100000,21041998,404.32,1856.44,107.2310204,10.3552412,0.0203125,0.02561149882,1452.12,1452.12,3.591511674,3.591536682,1452.15703,1452.12
LogLog,"k=12,L=32",streaming,50,10000000,506,100000,21041998,504.82,1916.38,146.6077551,12.10816894,0.0203125,0.02398512131,1411.56,1411.56,2.79616497,2.796187066,1411.611731,1411.56
LogLog,"k=12,L=32",streaming,50,10000000,607,100000,21041998,605.08,1976.48,209.8465306,14.48608058,0.0203125,0.02394076912,1371.4,1371.4,2.26647716,2.266493056,1371.476168,1371.4
LogLog,"k=12,L=32",streaming,50,10000000,708,100000,21041998,705.44,2037.26,259.9514286,16.12300929,0.0203125,0.02285525245,1331.82,1331.82,1.887928102,1.88794353,1331.918308,1331.82
LogLog,"k=12,L=32",streaming,50,10000000,809,100000,21041998,805.7,2099.68,316.7118367,17.79639954,0.0203125,0.02208812156,1293.98,1293.98,1.606032022,1.606042026,1294.101024,1293.98
LogLog,"k=12,L=32",streaming,50,10000000,910,100000,21041998,905.86,2163.34,349.6167347,18.69804093,0.0203125,0.02064120386,1257.48,1257.48,1.388161526,1.388172711,1257.619863,1257.48
LogLog,"k=12,L=32",streaming,50,10000000,1011,100000,21041998,1005.92,2227.38,373.5057143,19.32629593,0.0203125,0.01921255759,1221.46,1221.46,1.214271513,1.214277817,1221.611632,1221.46
LogLog,"k=12,L=32",streaming,50,10000000,1112,100000,21041998,1105.9,2292.22,383.6853061,19.58788672,0.0203125,0.01771216812,1186.32,1186.32,1.072719052,1.072725564,1186.480763,1186.32
LogLog,"k=12,L=32",streaming,50,10000000,1213,100000,21041998,1205.92,2358.16,422.0963265,20.544983,0.0203125,0.0170367711,1152.24,1152.24,0.9554862677,0.9554935173,1152.422804,1152.24
LogLog,"k=12,L=32",streaming,50,10000000,1314,100000,21041998,1305.76,2423.96,433.1004082,20.81106456,0.0203125,0.01593789407,1118.2,1118.2,0.8563595148,0.8563696755,1118.397872,1118.2
LogLog,"k=12,L=32",streaming,50,10000000,1415,100000,21041998,1405.64,2490.02,501.8567347,22.40215915,0.0203125,0.01593733755,1084.38,1084.38,0.7714493042,0.7714579008,1084.615038,1084.38
LogLog,"k=12,L=32",streaming,50,10000000,1516,100000,21041998,1504.76,2559.92,617.8710204,24.85701149,0.0203125,0.01651892095,1055.16,1055.16,0.7012148117,0.7012258891,1055.461454,1055.16
LogLog,"k=12,L=32",streaming,50,10000000,1617,100000,21041998,1604.2,2628.16,756.3004082,27.5009165,0.0203125,0.01714307225,1023.96,1023.96,0.6382994639,0.6383077271,1024.332739,1023.96
LogLog,"k=12,L=32",streaming,50,10000000,1718,100000,21041998,1703.48,2697.5,786.6632653,28.04751799,0.0203125,0.01646483551,994.02,994.02,0.5835231409,0.5835328799,994.4246678,994.02
LogLog,"k=12,L=32",streaming,50,10000000,1819,100000,21041998,1802.54,2768.76,765.002449,27.65867764,0.0203125,0.01534427954,966.22,966.22,0.5360324875,0.5360419136,966.6245703,966.22
LogLog,"k=12,L=32",streaming,50,10000000,1920,100000,21041998,1901.64,2840.26,850.4004082,29.16162561,0.0203125,0.01533498749,938.62,938.62,0.493584485,0.4935907055,939.0713817,938.62
LogLog,"k=12,L=32",streaming,50,10000000,2021,100000,21041998,2000.62,2911.98,955.6526531,30.91363216,0.0203125,0.01545202595,911.36,911.36,0.455538783,0.45554246,911.8728639,911.36
LogLog,"k=12,L=32",streaming,50,10000000,2122,100000,21041998,2099.72,2983.84,1115.810612,33.40375147,0.0203125,0.01590866947,884.12,884.12,0.4210656659,0.4210680317,884.7307839,884.12
LogLog,"k=12,L=32",streaming,50,10000000,2223,100000,21041998,2198.86,3055.96,1268.85551,35.62099816,0.0203125,0.01619975722,857.1,857.1,0.3897928927,0.3897970858,857.8260546,857.1
LogLog,"k=12,L=32",streaming,50,10000000,2324,100000,21041998,2297.72,3128.5,1333.806122,36.52131052,0.0203125,0.01589458704,830.78,830.78,0.3615671187,0.3615732456,831.5808199,830.78
LogLog,"k=12,L=32",streaming,50,10000000,2425,100000,21041998,2396.78,3204.54,1609.763673,40.12186029,0.0203125,0.01673990116,807.76,807.76,0.3370188336,0.3370252392,808.7563786,807.76
