algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=7,L=32",streaming,50,10000000,1,100000,21041998,1,51.02,0.02,0.1414213562,0.1149048519,0.1414213562,50.02,50.02,50.02,50.02,50.02019592,50.02
LogLog,"k=7,L=32",streaming,50,10000000,102,100000,21041998,101.94,122.5,73.19387755,8.555342048,0.1149048519,0.08392527023,20.56,20.56,0.201687267,0.201665696,22.22431101,20.56
LogLog,"k=7,L=32",streaming,50,10000000,203,100000,21041998,202.82,212.1,297.5612245,17.24996303,0.1149048519,0.08505060166,9.28,9.28,0.04575485652,0.07788567527,19.34424979,15.8
LogLog,"k=7,L=32",streaming,50,10000000,304,100000,21041998,303.58,310.72,937.7159184,30.62214751,0.1149048519,0.1008701084,7.14,7.14,0.02351933592,0.07806150761,31.11623371,23.7
LogLog,"k=7,L=32",streaming,50,10000000,405,100000,21041998,404.32,414.56,1918.45551,43.80017706,0.1149048519,0.1083304735,10.24,10.24,0.02532647408,0.08498451727,44.57667552,34.36
LogLog,"k=7,L=32",streaming,50,10000000,506,100000,21041998,504.82,517.36,3152.561633,56.147677,0.1149048519,0.1112231627,12.54,12.54,0.02484053722,0.08720204375,56.93698271,44.02
LogLog,"k=7,L=32",streaming,50,10000000,607,100000,21041998,605.08,621.2,3773.102041,61.42558132,0.1149048519,0.1015164628,16.12,16.12,0.02664110531,0.08506426665,62.76910068,51.48
LogLog,"k=7,L=32",streaming,50,10000000,708,100000,21041998,705.44,724.64,5914.235102,76.90406428,0.1149048519,0.1090157409,19.2,19.2,0.02721705602,0.09288161148,78.73855472,65.52
LogLog,"k=7,L=32",streaming,50,10000000,809,100000,21041998,805.7,825.6,8886.77551,94.26969561,0.1149048519,0.1170034698,19.9,19.9,0.02469901949,0.09500369492,95.55113814,76.54
LogLog,"k=7,L=32",streaming,50,10000000,910,100000,21041998,905.86,925.22,9805.522041,99.02283596,0.1149048519,0.1093136202,19.36,19.36,0.02137195593,0.0920615499,99.8104203,83.4
LogLog,"k=7,L=32",streaming,50,10000000,1011,100000,21041998,1005.92,1022.82,11453.57918,107.0213959,0.1149048519,0.1063915579,16.9,16.9,0.0168005408,0.09119719565,107.3250204,91.74
LogLog,"k=7,L=32",streaming,50,10000000,1112,100000,21041998,1105.9,1126.46,16464.90653,128.3156519,0.1149048519,0.1160282593,20.56,20.56,0.01859119269,0.09743609557,128.8527842,107.76
LogLog,"k=7,L=32",streaming,50,10000000,1213,100000,21041998,1205.92,1231.18,20030.35469,141.5286356,0.1149048519,0.117361546,25.26,25.26,0.02094666313,0.09692188878,142.4890873,116.9
LogLog,"k=7,L=32",streaming,50,10000000,1314,100000,21041998,1305.76,1324.24,22289.77796,149.2976154,0.1149048519,0.1143377155,18.48,18.48,0.01415267737,0.09285209066,149.2325702,121.24
LogLog,"k=7,L=32",streaming,50,10000000,1415,100000,21041998,1405.64,1422.34,24070.22898,155.1458313,0.1149048519,0.1103738022,16.7,16.7,0.01188070914,0.09115076021,154.5507684,128.14
LogLog,"k=7,L=32",streaming,50,10000000,1516,100000,21041998,1504.76,1523.34,32199.98408,179.4435401,0.1149048519,0.1192506048,18.58,18.58,0.01234748398,0.09985934287,178.4649545,150.26
LogLog,"k=7,L=32",streaming,50,10000000,1617,100000,21041998,1604.2,1625.74,36528.35959,191.1239378,0.1149048519,0.1191397193,21.54,21.54,0.01342725346,0.1014551405,190.2669178,162.74
LogLog,"k=7,L=32",streaming,50,10000000,1718,100000,21041998,1703.48,1742.72,49940.73633,223.4742409,0.1149048519,0.1311868885,39.24,39.24,0.02303519853,0.1133047079,224.4331526,193.04
LogLog,"k=7,L=32",streaming,50,10000000,1819,100000,21041998,1802.54,1837.24,52996.75755,230.2102464,0.1149048519,0.1277143622,34.7,34.7,0.01925061302,0.1099911861,230.0801165,198.3
LogLog,"k=7,L=32",streaming,50,10000000,1920,100000,21041998,1901.64,1930.62,52851.50571,229.8945535,0.1149048519,0.1208927838,28.98,28.98,0.0152394775,0.1039081068,229.0650126,197.62
LogLog,"k=7,L=32",streaming,50,10000000,2021,100000,21041998,2000.62,2035.76,62091.69633,249.1820546,0.1149048519,0.124552416,35.14,35.14,0.01756455499,0.105245615,248.7584772,210.58
LogLog,"k=7,L=32",streaming,50,10000000,2122,100000,21041998,2099.72,2132.98,69083.16286,262.8367609,0.1149048519,0.1251770526,33.26,33.26,0.01584020727,0.1049595991,262.0503387,220.42
LogLog,"k=7,L=32",streaming,50,10000000,2223,100000,21041998,2198.86,2228.96,79825.99837,282.5349507,0.1149048519,0.1284915596,30.1,30.1,0.01368891153,0.1079084082,280.7420524,237.3
LogLog,"k=7,L=32",streaming,50,10000000,2324,100000,21041998,2297.72,2318.22,93225.19551,305.328013,0.1149048519,0.1328830375,20.5,20.5,0.008921887784,0.1098453693,302.2706403,252.42
LogLog,"k=7,L=32",streaming,50,10000000,2425,100000,21041998,2396.78,2412.5,105491.8061,324.7950217,0.1149048519,0.1355130724,15.72,15.72,0.006558799723,0.1071517198,321.3479734,256.84
LogLog,"k=7,L=32",streaming,50,10000000,2526,100000,21041998,2495.08,2504.7,120483.8061,347.1077731,0.1149048519,0.1391168913,9.62,9.62,0.003855587797,0.111930683,343.1995047,279.3
LogLog,"k=7,L=32",streaming,50,10000000,2627,100000,21041998,2593.8,2604.94,128258.5473,358.132025,0.1149048519,0.138072336,11.14,11.14,0.004294856967,0.1121694996,353.7624344,290.98
LogLog,"k=7,L=32",streaming,50,10000000,2728,100000,21041998,2691.98,2706.5,141060.3367,375.5800004,0.1149048519,0.1395181244,14.52,14.52,0.00539379936,0.1155164303,371.164869,311
LogLog,"k=7,L=32",streaming,50,10000000,2829,100000,21041998,2790.26,2803.84,153974.3004,392.3955917,0.1149048519,0.1406304759,13.58,13.58,0.004866929964,0.1196760575,387.7377722,333.98
LogLog,"k=7,L=32",streaming,50,10000000,2930,100000,21041998,2888.28,2888.5,155676.1327,394.5581486,0.1149048519,0.1366066132,0.22,0.22,7.616990043e-05,0.114641388,389.8701579,331.18
LogLog,"k=7,L=32",streaming,50,10000000,3031,100000,21041998,2986.48,2987.2,170689.1837,413.1454752,0.1149048519,0.1383386044,0.72,0.72,0.0002410864965,0.1201723045,408.2758381,358.92
LogLog,"k=7,L=32",streaming,50,10000000,3132,100000,21041998,3084.3,3094.54,187776.0086,433.3312919,0.1149048519,0.1404958311,10.24,10.24,0.003320040204,0.1213816809,428.2063054,374.4
LogLog,"k=7,L=32",streaming,50,10000000,3233,100000,21041998,3182.08,3189.02,196570.7139,443.3629595,0.1149048519,0.1393311795,6.94,6.94,0.002180963395,0.1173766167,437.9011532,373.5
LogLog,"k=7,L=32",streaming,50,10000000,3334,100000,21041998,3279.72,3292.98,183797.2037,428.7157609,0.1149048519,0.1307171835,13.26,13.26,0.004043028063,0.1103848063,423.2870185,362.02
LogLog,"k=7,L=32",streaming,50,10000000,3435,100000,21041998,3377.38,3394,212022.5714,460.4590877,0.1149048519,0.13633618,16.62,16.62,0.004920974246,0.1146685174,455.0249004,387.22
LogLog,"k=7,L=32",streaming,50,10000000,3536,100000,21041998,3475.02,3508.9,224722.051,474.0485745,0.1149048519,0.1364160709,33.88,33.88,0.009749584175,0.1135900326,469.1948423,394.72
