algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
LogLog,"k=14,L=32",streaming,50,10000000,1,100000,21041998,1,6504.6,0.4489795918,0.6700593943,0.01015625,0.6700593943,6503.6,6503.6,6503.6,6503.6,6503.600034,6503.6
LogLog,"k=14,L=32",streaming,50,10000000,102,100000,21041998,101.94,6561.16,12.54530612,3.541935364,0.01015625,0.03474529492,6459.22,6459.22,63.3629586,63.36331004,6459.220955,6459.22
LogLog,"k=14,L=32",streaming,50,10000000,203,100000,21041998,202.82,6616.8,32.48979592,5.699982098,0.01015625,0.02810364904,6413.98,6413.98,31.62400158,31.62411793,6413.982487,6413.98
LogLog,"k=14,L=32",streaming,50,10000000,304,100000,21041998,303.58,6672.48,61.64244898,7.851270533,0.01015625,0.02586227858,6368.9,6368.9,20.97931353,20.97939189,6368.904783,6368.9
LogLog,"k=14,L=32",streaming,50,10000000,405,100000,21041998,404.32,6729.28,98.32816327,9.916055832,0.01015625,0.0245252667,6324.96,6324.96,15.64345073,15.6435196,6324.967614,6324.96
LogLog,"k=14,L=32",streaming,50,10000000,506,100000,21041998,504.82,6786.08,122.6057143,11.07274647,0.01015625,0.0219340487,6281.26,6281.26,12.44257359,12.4426434,6281.269615,6281.26
LogLog,"k=14,L=32",streaming,50,10000000,607,100000,21041998,605.08,6842.46,130.4167347,11.42001465,0.01015625,0.0188735616,6237.38,6237.38,10.30835592,10.30839894,6237.390145,6237.38
LogLog,"k=14,L=32",streaming,50,10000000,708,100000,21041998,705.44,6898.16,148.5453061,12.1879164,0.01015625,0.01727704184,6192.72,6192.72,8.778521207,8.778551342,6192.731588,6192.72
LogLog,"k=14,L=32",streaming,50,10000000,809,100000,21041998,805.7,6955.28,166.9404082,12.9205421,0.01015625,0.01603641815,6149.58,6149.58,7.632592776,7.632617533,6149.592726,6149.58
LogLog,"k=14,L=32",streaming,50,10000000,910,100000,21041998,905.86,7012.52,156.6628571,12.51650339,0.01015625,0.01381726027,6106.66,6106.66,6.741284525,6.741303674,6106.672251,6106.66
LogLog,"k=14,L=32",streaming,50,10000000,1011,100000,21041998,1005.92,7070.56,142.7412245,11.9474359,0.01015625,0.01187712333,6064.64,6064.64,6.028948624,6.028963217,6064.651347,6064.64
LogLog,"k=14,L=32",streaming,50,10000000,1112,100000,21041998,1105.9,7129.18,190.3138776,13.79542959,0.01015625,0.01247439153,6023.28,6023.28,5.446496067,5.44650991,6023.295005,6023.28
LogLog,"k=14,L=32",streaming,50,10000000,1213,100000,21041998,1205.92,7186.42,185.064898,13.603856,0.01015625,0.01128089425,5980.5,5980.5,4.959284198,4.959297513,5980.514204,5980.5
LogLog,"k=14,L=32",streaming,50,10000000,1314,100000,21041998,1305.76,7245.02,193.9383673,13.92617562,0.01015625,0.0106651878,5939.26,5939.26,4.548508149,4.548522706,5939.275025,5939.26
LogLog,"k=14,L=32",streaming,50,10000000,1415,100000,21041998,1405.64,7302.56,219.68,14.82160585,0.01015625,0.01054438252,5896.92,5896.92,4.195185111,4.19519752,5896.937415,5896.92
LogLog,"k=14,L=32",streaming,50,10000000,1516,100000,21041998,1504.76,7361.3,228.377551,15.11216566,0.01015625,0.01004290762,5856.54,5856.54,3.892009357,3.89202379,5856.55864,5856.54
LogLog,"k=14,L=32",streaming,50,10000000,1617,100000,21041998,1604.2,7420.78,273.1955102,16.52862699,0.01015625,0.01030334559,5816.58,5816.58,3.625844658,3.625856546,5816.601999,5816.58
LogLog,"k=14,L=32",streaming,50,10000000,1718,100000,21041998,1703.48,7479.08,268.32,16.38047618,0.01015625,0.009615889933,5775.6,5775.6,3.390471271,3.390484246,5775.622242,5775.6
LogLog,"k=14,L=32",streaming,50,10000000,1819,100000,21041998,1802.54,7538.62,284.0363265,16.8533773,0.01015625,0.009349793793,5736.08,5736.08,3.182220644,3.182232387,5736.101997,5736.08
LogLog,"k=14,L=32",streaming,50,10000000,1920,100000,21041998,1901.64,7597.86,343.5106122,18.53403929,0.01015625,0.009746344884,5696.22,5696.22,2.995425002,2.995436415,5696.2473,5696.22
LogLog,"k=14,L=32",streaming,50,10000000,2021,100000,21041998,2000.62,7656.92,341.5444898,18.48092232,0.01015625,0.009237597505,5656.3,5656.3,2.827273545,2.827283928,5656.327429,5656.3
LogLog,"k=14,L=32",streaming,50,10000000,2122,100000,21041998,2099.72,7717.44,383.7616327,19.58983493,0.01015625,0.00932973679,5617.72,5617.72,2.67546149,2.675472085,5617.751376,5617.72
LogLog,"k=14,L=32",streaming,50,10000000,2223,100000,21041998,2198.86,7776.48,416.6220408,20.41132139,0.01015625,0.009282683476,5577.62,5577.62,2.536596236,2.536608384,5577.65524,5577.62
LogLog,"k=14,L=32",streaming,50,10000000,2324,100000,21041998,2297.72,7836.1,394.6632653,19.86613363,0.01015625,0.008646020241,5538.38,5538.38,2.410380725,2.410394663,5538.415822,5538.38
LogLog,"k=14,L=32",streaming,50,10000000,2425,100000,21041998,2396.78,7896.64,439.5412245,20.96523848,0.01015625,0.008747251929,5499.86,5499.86,2.294687038,2.294699374,5499.899746,5499.86
LogLog,"k=14,L=32",streaming,50,10000000,2526,100000,21041998,2495.08,7956.14,501.7146939,22.39898868,0.01015625,0.008977262725,5461.06,5461.06,2.188731423,2.188742229,5461.10396,5461.06
LogLog,"k=14,L=32",streaming,50,10000000,2627,100000,21041998,2593.8,8016.16,511.157551,22.60879367,0.01015625,0.008716475313,5422.36,5422.36,2.090508135,2.090518722,5422.404544,5422.36
LogLog,"k=14,L=32",streaming,50,10000000,2728,100000,21041998,2691.98,8075.68,538.5485714,23.20664929,0.01015625,0.008620661852,5383.7,5383.7,1.999903417,1.99991382,5383.748811,5383.7
