algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
LogLog,"k=5,L=32",merge,25,10000000,0,21041998,203687,203687,0,0
LogLog,"k=5,L=32",merge,25,10000000,1,21041998,321007,321007,0,0
LogLog,"k=5,L=32",merge,25,10000000,2,21041998,140942,140942,0,0
LogLog,"k=5,L=32",merge,25,10000000,3,21041998,153698,153698,0,0
LogLog,"k=5,L=32",merge,25,10000000,4,21041998,252950,252950,0,0
LogLog,"k=5,L=32",merge,25,10000000,5,21041998,190872,190872,0,0
LogLog,"k=5,L=32",merge,25,10000000,6,21041998,208147,208147,0,0
LogLog,"k=5,L=32",merge,25,10000000,7,21041998,167609,167609,0,0
LogLog,"k=5,L=32",merge,25,10000000,8,21041998,182779,182779,0,0
LogLog,"k=5,L=32",merge,25,10000000,9,21041998,242226,242226,0,0
LogLog,"k=5,L=32",merge,25,10000000,10,21041998,208147,208147,0,0
LogLog,"k=5,L=32",merge,25,10000000,11,21041998,178863,178863,0,0
LogLog,"k=5,L=32",merge,25,10000000,12,21041998,231956,231956,0,0
LogLog,"k=5,L=32",merge,25,10000000,13,21041998,281885,281885,0,0
LogLog,"k=5,L=32",merge,25,10000000,14,21041998,294365,294365,0,0
LogLog,"k=5,L=32",merge,25,10000000,15,21041998,208147,208147,0,0
LogLog,"k=5,L=32",merge,25,10000000,16,21041998,226986,226986,0,0
LogLog,"k=5,L=32",merge,25,10000000,17,21041998,226986,226986,0,0
LogLog,"k=5,L=32",merge,25,10000000,18,21041998,208147,208147,0,0
LogLog,"k=5,L=32",merge,25,10000000,19,21041998,144028,144028,0,0
LogLog,"k=5,L=32",merge,25,10000000,20,21041998,111061,111061,0,0
LogLog,"k=5,L=32",merge,25,10000000,21,21041998,171280,171280,0,0
LogLog,"k=5,L=32",merge,25,10000000,22,21041998,199322,199322,0,0
LogLog,"k=5,L=32",merge,25,10000000,23,21041998,314128,314128,0,0
LogLog,"k=5,L=32",merge,25,10000000,24,21041998,217363,217363,0,0
LogLog,"k=5,L=32",merge,25,10000000,0,42,167609,167609,0,0
LogLog,"k=5,L=32",merge,25,10000000,1,42,132074,132074,0,0
LogLog,"k=5,L=32",merge,25,10000000,2,42,222122,222122,0,0
LogLog,"k=5,L=32",merge,25,10000000,3,42,342560,342560,0,0
LogLog,"k=5,L=32",merge,25,10000000,4,42,212705,212705,0,0
LogLog,"k=5,L=32",merge,25,10000000,5,42,164018,164018,0,0
LogLog,"k=5,L=32",merge,25,10000000,6,42,222122,222122,0,0
LogLog,"k=5,L=32",merge,25,10000000,7,42,307397,307397,0,0
LogLog,"k=5,L=32",merge,25,10000000,8,42,275844,275844,0,0
LogLog,"k=5,L=32",merge,25,10000000,9,42,137922,137922,0,0
LogLog,"k=5,L=32",merge,25,10000000,10,42,153698,153698,0,0
LogLog,"k=5,L=32",merge,25,10000000,11,42,186782,186782,0,0
LogLog,"k=5,L=32",merge,25,10000000,12,42,164018,164018,0,0
LogLog,"k=5,L=32",merge,25,10000000,13,42,222122,222122,0,0
LogLog,"k=5,L=32",merge,25,10000000,14,42,203687,203687,0,0
LogLog,"k=5,L=32",merge,25,10000000,15,42,190872,190872,0,0
LogLog,"k=5,L=32",merge,25,10000000,16,42,175030,175030,0,0
