algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
LogLog,"k=15,L=32",merge,25,10000000,0,21041998,200417,200417,0,0
LogLog,"k=15,L=32",merge,25,10000000,1,21041998,199356,199356,0,0
LogLog,"k=15,L=32",merge,25,10000000,2,21041998,198414,198414,0,0
LogLog,"k=15,L=32",merge,25,10000000,3,21041998,197948,197948,0,0
LogLog,"k=15,L=32",merge,25,10000000,4,21041998,197392,197392,0,0
LogLog,"k=15,L=32",merge,25,10000000,5,21041998,198061,198061,0,0
LogLog,"k=15,L=32",merge,25,10000000,6,21041998,199112,199112,0,0
LogLog,"k=15,L=32",merge,25,10000000,7,21041998,196114,196114,0,0
LogLog,"k=15,L=32",merge,25,10000000,8,21041998,200884,200884,0,0
LogLog,"k=15,L=32",merge,25,10000000,9,21041998,198430,198430,0,0
LogLog,"k=15,L=32",merge,25,10000000,10,21041998,195978,195978,0,0
LogLog,"k=15,L=32",merge,25,10000000,11,21041998,198867,198867,0,0
LogLog,"k=15,L=32",merge,25,10000000,12,21041998,198464,198464,0,0
LogLog,"k=15,L=32",merge,25,10000000,13,21041998,201254,201254,0,0
LogLog,"k=15,L=32",merge,25,10000000,14,21041998,197559,197559,0,0
LogLog,"k=15,L=32",merge,25,10000000,15,21041998,199740,199740,0,0
LogLog,"k=15,L=32",merge,25,10000000,16,21041998,199871,199871,0,0
LogLog,"k=15,L=32",merge,25,10000000,17,21041998,199935,199935,0,0
LogLog,"k=15,L=32",merge,25,10000000,18,21041998,198351,198351,0,0
LogLog,"k=15,L=32",merge,25,10000000,19,21041998,198498,198498,0,0
LogLog,"k=15,L=32",merge,25,10000000,20,21041998,198846,198846,0,0
LogLog,"k=15,L=32",merge,25,10000000,21,21041998,198108,198108,0,0
LogLog,"k=15,L=32",merge,25,10000000,22,21041998,199263,199263,0,0
LogLog,"k=15,L=32",merge,25,10000000,23,21041998,199445,199445,0,0
LogLog,"k=15,L=32",merge,25,10000000,24,21041998,198212,198212,0,0
LogLog,"k=15,L=32",merge,25,10000000,0,42,195204,195204,0,0
LogLog,"k=15,L=32",merge,25,10000000,1,42,200523,200523,0,0
LogLog,"k=15,L=32",merge,25,10000000,2,42,200447,200447,0,0
LogLog,"k=15,L=32",merge,25,10000000,3,42,201059,201059,0,0
LogLog,"k=15,L=32",merge,25,10000000,4,42,196538,196538,0,0
LogLog,"k=15,L=32",merge,25,10000000,5,42,199592,199592,0,0
LogLog,"k=15,L=32",merge,25,10000000,6,42,199348,199348,0,0
LogLog,"k=15,L=32",merge,25,10000000,7,42,199217,199217,0,0
LogLog,"k=15,L=32",merge,25,10000000,8,42,199107,199107,0,0
LogLog,"k=15,L=32",merge,25,10000000,9,42,199563,199563,0,0
LogLog,"k=15,L=32",merge,25,10000000,10,42,195514,195514,0,0
LogLog,"k=15,L=32",merge,25,10000000,11,42,195621,195621,0,0
LogLog,"k=15,L=32",merge,25,10000000,12,42,198099,198099,0,0
LogLog,"k=15,L=32",merge,25,10000000,13,42,201753,201753,0,0
