algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
LogLog,"k=16,L=32",merge,25,10000000,0,21041998,200309,200309,0,0
LogLog,"k=16,L=32",merge,25,10000000,1,21041998,200248,200248,0,0
LogLog,"k=16,L=32",merge,25,10000000,2,21041998,200280,200280,0,0
LogLog,"k=16,L=32",merge,25,10000000,3,21041998,198687,198687,0,0
LogLog,"k=16,L=32",merge,25,10000000,4,21041998,198007,198007,0,0
LogLog,"k=16,L=32",merge,25,10000000,5,21041998,199097,199097,0,0
LogLog,"k=16,L=32",merge,25,10000000,6,21041998,198598,198598,0,0
LogLog,"k=16,L=32",merge,25,10000000,7,21041998,197737,197737,0,0
LogLog,"k=16,L=32",merge,25,10000000,8,21041998,200002,200002,0,0
LogLog,"k=16,L=32",merge,25,10000000,9,21041998,198061,198061,0,0
LogLog,"k=16,L=32",merge,25,10000000,10,21041998,197436,197436,0,0
LogLog,"k=16,L=32",merge,25,10000000,11,21041998,198252,198252,0,0
LogLog,"k=16,L=32",merge,25,10000000,12,21041998,199656,199656,0,0
LogLog,"k=16,L=32",merge,25,10000000,13,21041998,200557,200557,0,0
LogLog,"k=16,L=32",merge,25,10000000,14,21041998,199806,199806,0,0
LogLog,"k=16,L=32",merge,25,10000000,15,21041998,199892,199892,0,0
LogLog,"k=16,L=32",merge,25,10000000,16,21041998,198559,198559,0,0
LogLog,"k=16,L=32",merge,25,10000000,17,21041998,199772,199772,0,0
LogLog,"k=16,L=32",merge,25,10000000,18,21041998,198573,198573,0,0
LogLog,"k=16,L=32",merge,25,10000000,19,21041998,198152,198152,0,0
LogLog,"k=16,L=32",merge,25,10000000,20,21041998,198842,198842,0,0
LogLog,"k=16,L=32",merge,25,10000000,21,21041998,199973,199973,0,0
LogLog,"k=16,L=32",merge,25,10000000,22,21041998,199358,199358,0,0
LogLog,"k=16,L=32",merge,25,10000000,23,21041998,200089,200089,0,0
LogLog,"k=16,L=32",merge,25,10000000,24,21041998,198781,198781,0,0
LogLog,"k=16,L=32",merge,25,10000000,0,42,196871,196871,0,0
LogLog,"k=16,L=32",merge,25,10000000,1,42,201031,201031,0,0
LogLog,"k=16,L=32",merge,25,10000000,2,42,198254,198254,0,0
LogLog,"k=16,L=32",merge,25,10000000,3,42,201076,201076,0,0
LogLog,"k=16,L=32",merge,25,10000000,4,42,197881,197881,0,0
LogLog,"k=16,L=32",merge,25,10000000,5,42,199537,199537,0,0
LogLog,"k=16,L=32",merge,25,10000000,6,42,199223,199223,0,0
LogLog,"k=16,L=32",merge,25,10000000,7,42,198191,198191,0,0
LogLog,"k=16,L=32",merge,25,10000000,8,42,198051,198051,0,0
LogLog,"k=16,L=32",merge,25,10000000,9,42,199715,199715,0,0
LogLog,"k=16,L=32",merge,25,10000000,10,42,197647,197647,0,0
LogLog,"k=16,L=32",merge,25,10000000,11,42,197459,197459,0,0
LogLog,"k=16,L=32",merge,25,10000000,12,42,198481,198481,0,0
LogLog,"k=16,L=32",merge,25,10000000,13,42,200498,200498,0,0
LogLog,"k=16,L=32",merge,25,10000000,14,42,198834,198834,0,0
LogLog,"k=16,L=32",merge,25,10000000,15,42,199154,199154,0,0
LogLog,"k=16,L=32",merge,25,10000000,16,42,198131,198131,0,0
LogLog,"k=16,L=32",merge,25,10000000,17,42,198332,198332,0,0
LogLog,"k=16,L=32",merge,25,10000000,18,42,198355,198355,0,0
LogLog,"k=16,L=32",merge,25,10000000,19,42,200447,200447,0,0
LogLog,"k=16,L=32",merge,25,10000000,20,42,199236,199236,0,0
LogLog,"k=16,L=32",merge,25,10000000,21,42,199059,199059,0,0
LogLog,"k=16,L=32",merge,25,10000000,22,42,199139,199139,0,0
LogLog,"k=16,L=32",merge,25,10000000,23,42,198813,198813,0,0
LogLog,"k=16,L=32",merge,25,10000000,24,42,197557,197557,0,0
LogLog,"k=16,L=32",merge,25,10000000,0,137357,199400,199400,0,0
LogLog,"k=16,L=32",merge,25,10000000,1,137357,199493,199493,0,0
LogLog,"k=16,L=32",merge,25,10000000,2,137357,199846,199846,0,0
LogLog,"k=16,L=32",merge,25,10000000,3,137357,198500,198500,0,0
LogLog,"k=16,L=32",merge,25,10000000,4,137357,199848,199848,0,0
LogLog,"k=16,L=32",merge,25,10000000,5,137357,199038,199038,0,0
LogLog,"k=16,L=32",merge,25,10000000,6,137357,200358,200358,0,0
LogLog,"k=16,L=32",merge,25,10000000,7,137357,198622,198622,0,0
LogLog,"k=16,L=32",merge,25,10000000,8,137357,199753,199753,0,0
LogLog,"k=16,L=32",merge,25,10000000,9,137357,198405,198405,0,0
LogLog,"k=16,L=32",merge,25,10000000,10,137357,199569,199569,0,0
LogLog,"k=16,L=32",merge,25,10000000,11,137357,198643,198643,0,0
LogLog,"k=16,L=32",merge,25,10000000,12,137357,198876,198876,0,0
LogLog,"k=16,L=32",merge,25,10000000,13,137357,198506,198506,0,0
LogLog,"k=16,L=32",merge,25,10000000,14,137357,199286,199286,0,0
LogLog,"k=16,L=32",merge,25,10000000,15,137357,199920,199920,0,0
LogLog,"k=16,L=32",merge,25,10000000,16,137357,199407,199407,0,0
LogLog,"k=16,L=32",merge,25,10000000,17,137357,198643,198643,0,0
LogLog,"k=16,L=32",merge,25,10000000,18,137357,199234,199234,0,0
LogLog,"k=16,L=32",merge,25,10000000,19,137357,197909,197909,0,0
LogLog,"k=16,L=32",merge,25,10000000,20,137357,199181,199181,0,0
LogLog,"k=16,L=32",merge,25,10000000,21,137357,199270,199270,0,0
LogLog,"k=16,L=32",merge,25,10000000,22,137357,197413,197413,0,0
LogLog,"k=16,L=32",merge,25,10000000,23,137357,201367,201367,0,0
LogLog,"k=16,L=32",merge,25,10000000,24,137357,198950,198950,0,0
LogLog,"k=16,L=32",merge,25,10000000,0,10032018,199259,199259,0,0
LogLog,"k=16,L=32",merge,25,10000000,1,10032018,198575,198575,0,0
LogLog,"k=16,L=32",merge,25,10000000,2,10032018,198891,198891,0,0
LogLog,"k=16,L=32",merge,25,10000000,3,10032018,199751,199751,0,0
LogLog,"k=16,L=32",merge,25,10000000,4,10032018,198227,198227,0,0
LogLog,"k=16,L=32",merge,25,10000000,5,10032018,199873,199873,0,0
LogLog,"k=16,L=32",merge,25,10000000,6,10032018,198933,198933,0,0
LogLog,"k=16,L=32",merge,25,10000000,7,10032018,201035,201035,0,0
LogLog,"k=16,L=32",merge,25,10000000,8,10032018,199232,199232,0,0
LogLog,"k=16,L=32",merge,25,10000000,9,10032018,199002,199002,0,0
LogLog,"k=16,L=32",merge,25,10000000,10,10032018,197371,197371,0,0
LogLog,"k=16,L=32",merge,25,10000000,11,10032018,199006,199006,0,0
LogLog,"k=16,L=32",merge,25,10000000,12,10032018,199291,199291,0,0
LogLog,"k=16,L=32",merge,25,10000000,13,10032018,199128,199128,0,0
LogLog,"k=16,L=32",merge,25,10000000,14,10032018,200477,200477,0,0
LogLog,"k=16,L=32",merge,25,10000000,15,10032018,200136,200136,0,0
LogLog,"k=16,L=32",merge,25,10000000,16,10032018,199082,199082,0,0
LogLog,"k=16,L=32",merge,25,10000000,17,10032018,200148,200148,0,0
LogLog,"k=16,L=32",merge,25,10000000,18,10032018,199706,199706,0,0
LogLog,"k=16,L=32",merge,25,10000000,19,10032018,199736,199736,0,0
LogLog,"k=16,L=32",merge,25,10000000,20,10032018,199194,199194,0,0
LogLog,"k=16,L=32",merge,25,10000000,21,10032018,199683,199683,0,0
LogLog,"k=16,L=32",merge,25,10000000,22,10032018,198886,198886,0,0
LogLog,"k=16,L=32",merge,25,10000000,23,10032018,199371,199371,0,0
LogLog,"k=16,L=32",merge,25,10000000,24,10032018,199238,199238,0,0
LogLog,"k=16,L=32",merge,25,10000000,0,29042026,197242,197242,0,0
LogLog,"k=16,L=32",merge,25,10000000,1,29042026,198212,198212,0,0
LogLog,"k=16,L=32",merge,25,10000000,2,29042026,199436,199436,0,0
LogLog,"k=16,L=32",merge,25,10000000,3,29042026,197236,197236,0,0
LogLog,"k=16,L=32",merge,25,10000000,4,29042026,198994,198994,0,0
LogLog,"k=16,L=32",merge,25,10000000,5,29042026,199531,199531,0,0
LogLog,"k=16,L=32",merge,25,10000000,6,29042026,197994,197994,0,0
LogLog,"k=16,L=32",merge,25,10000000,7,29042026,197980,197980,0,0
LogLog,"k=16,L=32",merge,25,10000000,8,29042026,199947,199947,0,0
LogLog,"k=16,L=32",merge,25,10000000,9,29042026,198718,198718,0,0
LogLog,"k=16,L=32",merge,25,10000000,10,29042026,201661,201661,0,0
LogLog,"k=16,L=32",merge,25,10000000,11,29042026,200106,200106,0,0
LogLog,"k=16,L=32",merge,25,10000000,12,29042026,200036,200036,0,0
LogLog,"k=16,L=32",merge,25,10000000,13,29042026,199253,199253,0,0
LogLog,"k=16,L=32",merge,25,10000000,14,29042026,199563,199563,0,0
LogLog,"k=16,L=32",merge,25,10000000,15,29042026,199793,199793,0,0
LogLog,"k=16,L=32",merge,25,10000000,16,29042026,197355,197355,0,0
LogLog,"k=16,L=32",merge,25,10000000,17,29042026,199259,199259,0,0
LogLog,"k=16,L=32",merge,25,10000000,18,29042026,199899,199899,0,0
LogLog,"k=16,L=32",merge,25,10000000,19,29042026,198342,198342,0,0
