algorithm,params,mode,runs,sample_size,number_of_elements_processed,f0,seed,f0_mean_t,f0_heat_mean_t,variance,stddev,rse_theoretical,rse_observed,bias,absolute_bias,relative_bias,mean_relative_error,rmse,mae
HyperLogLog,"k=5,L=32",streaming,50,10000000,1,100000,21041998,1,1,0,0,0.1838477631,0,0,0,0,0,0,0
HyperLogLog,"k=5,L=32",streaming,50,10000000,102,100000,21041998,101.94,103.86,233.1840816,15.27036613,0.1838477631,0.1497975881,1.92,1.92,0.01883460859,0.121665696,15.26826775,12.4
HyperLogLog,"k=5,L=32",streaming,50,10000000,203,100000,21041998,202.82,212.48,1562.662857,39.5305307,0.1838477631,0.1949045,9.66,9.66,0.04762843901,0.1534985124,40.24301182,31.14
HyperLogLog,"k=5,L=32",streaming,50,10000000,304,100000,21041998,303.58,314.48,3545.805714,59.54666837,0.1838477631,0.1961481928,10.9,10.9,0.03590486857,0.1564848581,59.95148038,47.5
HyperLogLog,"k=5,L=32",streaming,50,10000000,405,100000,21041998,404.32,411.56,4917.271837,70.12326174,0.1838477631,0.1734350557,7.24,7.24,0.01790660863,0.1430923575,69.87989697,57.84
HyperLogLog,"k=5,L=32",streaming,50,10000000,506,100000,21041998,504.82,503.08,6591.585306,81.18857867,0.1838477631,0.1608267871,-1.74,1.74,-0.003446773107,0.132383862,80.43817502,66.82
HyperLogLog,"k=5,L=32",streaming,50,10000000,607,100000,21041998,605.08,634.38,15390.32204,124.0577367,0.1838477631,0.2050269993,29.3,29.3,0.04842334898,0.1619353271,126.1526853,97.98
HyperLogLog,"k=5,L=32",streaming,50,10000000,708,100000,21041998,705.44,737.02,18153.5302,134.735037,0.1838477631,0.1909943256,31.58,31.58,0.04476638694,0.1567058874,137.2000729,110.54
HyperLogLog,"k=5,L=32",streaming,50,10000000,809,100000,21041998,805.7,844.42,26363.35061,162.3679482,0.1838477631,0.2015240762,38.72,38.72,0.04805758967,0.1727396264,165.5388776,139.16
HyperLogLog,"k=5,L=32",streaming,50,10000000,910,100000,21041998,905.86,928.1,25890.78571,160.9061395,0.1838477631,0.1776280435,22.24,22.24,0.02455125516,0.1533458516,160.6656155,138.92
HyperLogLog,"k=5,L=32",streaming,50,10000000,1011,100000,21041998,1005.92,1020.78,38686.86898,196.6897785,0.1838477631,0.1955322277,14.86,14.86,0.01477254652,0.1565149837,195.0819828,157.46
HyperLogLog,"k=5,L=32",streaming,50,10000000,1112,100000,21041998,1105.9,1118.34,48228.80041,219.6105653,0.1838477631,0.198580853,12.44,12.44,0.01124875667,0.162174397,217.6636855,179.36
HyperLogLog,"k=5,L=32",streaming,50,10000000,1213,100000,21041998,1205.92,1195.58,47756.53429,218.5326847,0.1838477631,0.1812165689,-10.34,10.34,-0.008574366459,0.1463073294,216.6851633,176.42
HyperLogLog,"k=5,L=32",streaming,50,10000000,1314,100000,21041998,1305.76,1283.14,47648.20449,218.2846868,0.1838477631,0.1671706032,-22.62,22.62,-0.0173232447,0.1276475835,217.5879133,166.62
HyperLogLog,"k=5,L=32",streaming,50,10000000,1415,100000,21041998,1405.64,1379.52,63163.80571,251.3241049,0.1838477631,0.1787969216,-26.12,26.12,-0.0185822828,0.1422058608,250.5126743,199.88
HyperLogLog,"k=5,L=32",streaming,50,10000000,1516,100000,21041998,1504.76,1464.14,63549.63306,252.0905255,0.1838477631,0.1675287259,-40.62,40.62,-0.02699433797,0.1308293656,253.0966219,196.86
HyperLogLog,"k=5,L=32",streaming,50,10000000,1617,100000,21041998,1604.2,1598.06,83195.48612,288.4362774,0.1838477631,0.1798006965,-6.14,6.14,-0.003827452936,0.1418005058,285.7554549,227.46
HyperLogLog,"k=5,L=32",streaming,50,10000000,1718,100000,21041998,1703.48,1694,93633.5102,305.9959317,0.1838477631,0.1796298939,-9.48,9.48,-0.005565078545,0.1395330803,303.3831241,237.68
HyperLogLog,"k=5,L=32",streaming,50,10000000,1819,100000,21041998,1802.54,1793.26,108282.4412,329.0629746,0.1838477631,0.182555158,-9.28,9.28,-0.005148290745,0.1522528409,325.9590772,274.48
