algorithm,params,mode,pairs,sample_size,pair_index,seed,estimate_merge,estimate_serial,delta_merge_serial_abs,delta_merge_serial_rel
HyperLogLog,"k=9,L=32",merge,25,10000000,0,21041998,181556,181556,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,1,21041998,202345,202345,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,2,21041998,201632,201632,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,3,21041998,192649,192649,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,4,21041998,201882,201882,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,5,21041998,184645,184645,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,6,21041998,198281,198281,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,7,21041998,204351,204351,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,8,21041998,194525,194525,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,9,21041998,206653,206653,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,10,21041998,187927,187927,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,11,21041998,188827,188827,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,12,21041998,198384,198384,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,13,21041998,216233,216233,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,14,21041998,188473,188473,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,15,21041998,200471,200471,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,16,21041998,199111,199111,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,17,21041998,189724,189724,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,18,21041998,200107,200107,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,19,21041998,202211,202211,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,20,21041998,189004,189004,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,21,21041998,185393,185393,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,22,21041998,197615,197615,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,23,21041998,202521,202521,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,24,21041998,203425,203425,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,0,42,188643,188643,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,1,42,200945,200945,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,2,42,189741,189741,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,3,42,201421,201421,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,4,42,200995,200995,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,5,42,199913,199913,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,6,42,195175,195175,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,7,42,181764,181764,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,8,42,200615,200615,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,9,42,194493,194493,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,10,42,181608,181608,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,11,42,200023,200023,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,12,42,186183,186183,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,13,42,192090,192090,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,14,42,212253,212253,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,15,42,194318,194318,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,16,42,192575,192575,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,17,42,200319,200319,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,18,42,194903,194903,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,19,42,206208,206208,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,20,42,203307,203307,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,21,42,200108,200108,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,22,42,196060,196060,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,23,42,205755,205755,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,24,42,218864,218864,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,0,137357,208778,208778,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,1,137357,195925,195925,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,2,137357,201067,201067,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,3,137357,190283,190283,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,4,137357,188983,188983,0,0
HyperLogLog,"k=9,L=32",merge,25,10000000,5,137357,201001,201001,0,0
